StatisticsDate,TargetDiseaseCode,TargetDisease,LocationCountry,LocationCountryEHAK,LocationCounty,LocationCountyEHAK,LocationLevel,MeasurementType,LocationPopulation,DailyCount,TotalCount,PopulationCoverage
2021-09-04,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,Vaccinated,24473,18,13620,55.65
2021-09-04,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,DosesAdministered,33116,153,33209,
2021-09-04,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,FullyVaccinated,33116,140,16586,50.08
2021-09-04,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,Vaccinated,33116,15,18732,56.56
2021-09-04,219,COVID-19,Eesti,233,"Saare maakond",0074,County,DosesAdministered,33032,47,34592,
2021-09-04,219,COVID-19,Eesti,233,"Saare maakond",0074,County,FullyVaccinated,33032,26,17245,52.21
2021-09-04,219,COVID-19,Eesti,233,"Saare maakond",0074,County,Vaccinated,33032,31,19257,58.3
2021-09-04,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,DosesAdministered,153912,406,172423,
2021-09-04,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,FullyVaccinated,153912,354,85170,55.34
2021-09-04,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,Vaccinated,153912,67,94187,61.2
2021-09-04,219,COVID-19,Eesti,233,"Valga maakond",0081,County,DosesAdministered,27962,42,25182,
2021-09-04,219,COVID-19,Eesti,233,"Valga maakond",0081,County,FullyVaccinated,27962,30,12631,45.17
2021-09-04,219,COVID-19,Eesti,233,"Valga maakond",0081,County,Vaccinated,27962,15,14277,51.06
2021-09-04,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,DosesAdministered,45877,207,48110,
2021-09-04,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,FullyVaccinated,45877,174,24324,53.02
2021-09-04,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,Vaccinated,45877,51,27169,59.22
2021-09-04,219,COVID-19,Eesti,233,"Võru maakond",0087,County,DosesAdministered,34898,138,32011,
2021-09-04,219,COVID-19,Eesti,233,"Võru maakond",0087,County,FullyVaccinated,34898,67,15823,45.34
2021-09-04,219,COVID-19,Eesti,233,"Võru maakond",0087,County,Vaccinated,34898,109,18161,52.04
2021-09-05,219,COVID-19,Eesti,233,,,County,DosesAdministered,3643,94,20950,
2021-09-05,219,COVID-19,Eesti,233,,,County,FullyVaccinated,3643,63,10389,285.18
2021-09-05,219,COVID-19,Eesti,233,,,County,Vaccinated,3643,41,14737,404.53
2021-09-05,219,COVID-19,Eesti,233,"Harju maakond",0037,County,DosesAdministered,609515,547,564730,
2021-09-05,219,COVID-19,Eesti,233,"Harju maakond",0037,County,FullyVaccinated,609515,413,286720,47.04
2021-09-05,219,COVID-19,Eesti,233,"Harju maakond",0037,County,Vaccinated,609515,236,324887,53.3
2021-09-05,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,DosesAdministered,9381,5,11868,
2021-09-05,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,FullyVaccinated,9381,5,5918,63.08
2021-09-05,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,Vaccinated,9381,0,6516,69.45
2021-09-05,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,DosesAdministered,131913,48,95379,
2021-09-05,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,FullyVaccinated,131913,38,48496,36.76
2021-09-05,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,Vaccinated,131913,24,56836,43.09
2021-09-05,219,COVID-19,Eesti,233,"Järva maakond",0052,County,DosesAdministered,29817,22,31119,
2021-09-05,219,COVID-19,Eesti,233,"Järva maakond",0052,County,FullyVaccinated,29817,22,15477,51.91
2021-09-05,219,COVID-19,Eesti,233,"Järva maakond",0052,County,Vaccinated,29817,1,17532,58.8
2021-09-05,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,DosesAdministered,28082,352,30628,
2021-09-05,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,FullyVaccinated,28082,336,15248,54.3
2021-09-05,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,Vaccinated,28082,20,16976,60.45
2021-09-05,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,DosesAdministered,20285,6,21373,
2021-09-05,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,FullyVaccinated,20285,5,10653,52.52
2021-09-05,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,Vaccinated,20285,1,11678,57.57
2021-09-05,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,DosesAdministered,58402,48,59050,
2021-09-05,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,FullyVaccinated,58402,42,29585,50.66
2021-09-05,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,Vaccinated,58402,14,33152,56.77
2021-09-05,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,DosesAdministered,85760,270,80516,
2021-09-05,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,FullyVaccinated,85760,260,40084,46.74
2021-09-05,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,Vaccinated,85760,15,45148,52.64
2021-09-05,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,DosesAdministered,24473,28,24736,
2021-09-05,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,FullyVaccinated,24473,26,12192,49.82
2021-09-05,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,Vaccinated,24473,2,13622,55.66
2021-09-05,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,DosesAdministered,33116,11,33220,
2021-09-05,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,FullyVaccinated,33116,9,16595,50.11
2021-09-05,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,Vaccinated,33116,3,18735,56.57
2021-09-05,219,COVID-19,Eesti,233,"Saare maakond",0074,County,DosesAdministered,33032,26,34618,
2021-09-05,219,COVID-19,Eesti,233,"Saare maakond",0074,County,FullyVaccinated,33032,9,17254,52.23
2021-09-05,219,COVID-19,Eesti,233,"Saare maakond",0074,County,Vaccinated,33032,20,19277,58.36
2021-09-05,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,DosesAdministered,153912,556,172979,
2021-09-05,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,FullyVaccinated,153912,524,85694,55.68
2021-09-05,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,Vaccinated,153912,36,94223,61.22
2021-09-05,219,COVID-19,Eesti,233,"Valga maakond",0081,County,DosesAdministered,27962,31,25213,
2021-09-05,219,COVID-19,Eesti,233,"Valga maakond",0081,County,FullyVaccinated,27962,29,12660,45.28
2021-09-05,219,COVID-19,Eesti,233,"Valga maakond",0081,County,Vaccinated,27962,5,14282,51.08
2021-09-05,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,DosesAdministered,45877,242,48352,
2021-09-05,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,FullyVaccinated,45877,222,24546,53.5
2021-09-05,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,Vaccinated,45877,30,27199,59.29
2021-09-05,219,COVID-19,Eesti,233,"Võru maakond",0087,County,DosesAdministered,34898,51,32062,
2021-09-05,219,COVID-19,Eesti,233,"Võru maakond",0087,County,FullyVaccinated,34898,46,15869,45.47
2021-09-05,219,COVID-19,Eesti,233,"Võru maakond",0087,County,Vaccinated,34898,10,18171,52.07
2021-09-06,219,COVID-19,Eesti,233,,,County,DosesAdministered,3643,134,21084,
2021-09-06,219,COVID-19,Eesti,233,,,County,FullyVaccinated,3643,80,10469,287.37
2021-09-06,219,COVID-19,Eesti,233,,,County,Vaccinated,3643,65,14802,406.31
2021-09-06,219,COVID-19,Eesti,233,"Harju maakond",0037,County,DosesAdministered,609515,1569,566299,
2021-09-06,219,COVID-19,Eesti,233,"Harju maakond",0037,County,FullyVaccinated,609515,1130,287850,47.23
2021-09-06,219,COVID-19,Eesti,233,"Harju maakond",0037,County,Vaccinated,609515,693,325580,53.42
2021-09-06,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,DosesAdministered,9381,23,11891,
2021-09-06,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,FullyVaccinated,9381,18,5936,63.28
2021-09-06,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,Vaccinated,9381,6,6522,69.52
2021-09-06,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,DosesAdministered,131913,451,95830,
2021-09-06,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,FullyVaccinated,131913,282,48778,36.97
2021-09-06,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,Vaccinated,131913,232,57068,43.26
2021-09-06,219,COVID-19,Eesti,233,"Järva maakond",0052,County,DosesAdministered,29817,63,31182,
2021-09-06,219,COVID-19,Eesti,233,"Järva maakond",0052,County,FullyVaccinated,29817,56,15533,52.09
2021-09-06,219,COVID-19,Eesti,233,"Järva maakond",0052,County,Vaccinated,29817,8,17540,58.83
2021-09-06,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,DosesAdministered,28082,112,30740,
2021-09-06,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,FullyVaccinated,28082,102,15350,54.66
2021-09-06,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,Vaccinated,28082,13,16989,60.5
2021-09-06,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,DosesAdministered,20285,64,21437,
2021-09-06,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,FullyVaccinated,20285,48,10701,52.75
2021-09-06,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,Vaccinated,20285,24,11702,57.69
2021-09-06,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,DosesAdministered,58402,199,59249,
2021-09-06,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,FullyVaccinated,58402,155,29740,50.92
2021-09-06,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,Vaccinated,58402,62,33214,56.87
2021-09-06,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,DosesAdministered,85760,41,80557,
2021-09-06,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,FullyVaccinated,85760,25,40109,46.77
2021-09-06,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,Vaccinated,85760,23,45171,52.67
2021-09-06,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,DosesAdministered,24473,95,24831,
2021-09-06,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,FullyVaccinated,24473,79,12271,50.14
2021-09-06,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,Vaccinated,24473,17,13639,55.73
2021-09-06,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,DosesAdministered,33116,33,33253,
2021-09-06,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,FullyVaccinated,33116,26,16621,50.19
2021-09-06,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,Vaccinated,33116,10,18745,56.6
2021-09-06,219,COVID-19,Eesti,233,"Saare maakond",0074,County,DosesAdministered,33032,100,34718,
2021-09-06,219,COVID-19,Eesti,233,"Saare maakond",0074,County,FullyVaccinated,33032,91,17345,52.51
2021-09-06,219,COVID-19,Eesti,233,"Saare maakond",0074,County,Vaccinated,33032,12,19289,58.39
2021-09-06,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,DosesAdministered,153912,506,173485,
2021-09-06,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,FullyVaccinated,153912,436,86130,55.96
2021-09-06,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,Vaccinated,153912,87,94310,61.28
2021-09-06,219,COVID-19,Eesti,233,"Valga maakond",0081,County,DosesAdministered,27962,197,25410,
2021-09-06,219,COVID-19,Eesti,233,"Valga maakond",0081,County,FullyVaccinated,27962,190,12850,45.96
2021-09-06,219,COVID-19,Eesti,233,"Valga maakond",0081,County,Vaccinated,27962,14,14296,51.13
2021-09-06,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,DosesAdministered,45877,28,48380,
2021-09-06,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,FullyVaccinated,45877,22,24568,53.55
2021-09-06,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,Vaccinated,45877,8,27207,59.3
2021-09-06,219,COVID-19,Eesti,233,"Võru maakond",0087,County,DosesAdministered,34898,75,32137,
2021-09-06,219,COVID-19,Eesti,233,"Võru maakond",0087,County,FullyVaccinated,34898,62,15931,45.65
2021-09-06,219,COVID-19,Eesti,233,"Võru maakond",0087,County,Vaccinated,34898,18,18189,52.12
2021-09-07,219,COVID-19,Eesti,233,,,County,DosesAdministered,3643,128,21212,
2021-09-07,219,COVID-19,Eesti,233,,,County,FullyVaccinated,3643,43,10512,288.55
2021-09-07,219,COVID-19,Eesti,233,,,County,Vaccinated,3643,92,14894,408.84
2021-09-07,219,COVID-19,Eesti,233,"Harju maakond",0037,County,DosesAdministered,609515,1618,567917,
2021-09-07,219,COVID-19,Eesti,233,"Harju maakond",0037,County,FullyVaccinated,609515,1177,289027,47.42
2021-09-07,219,COVID-19,Eesti,233,"Harju maakond",0037,County,Vaccinated,609515,714,326294,53.53
2021-09-07,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,DosesAdministered,9381,17,11908,
2021-09-07,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,FullyVaccinated,9381,12,5948,63.4
2021-09-07,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,Vaccinated,9381,8,6530,69.61
2021-09-07,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,DosesAdministered,131913,352,96182,
2021-09-07,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,FullyVaccinated,131913,277,49055,37.19
2021-09-07,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,Vaccinated,131913,120,57188,43.35
2021-09-07,219,COVID-19,Eesti,233,"Järva maakond",0052,County,DosesAdministered,29817,77,31259,
2021-09-07,219,COVID-19,Eesti,233,"Järva maakond",0052,County,FullyVaccinated,29817,67,15600,52.32
2021-09-07,219,COVID-19,Eesti,233,"Järva maakond",0052,County,Vaccinated,29817,14,17554,58.87
2021-09-07,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,DosesAdministered,28082,45,30785,
2021-09-07,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,FullyVaccinated,28082,33,15383,54.78
2021-09-07,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,Vaccinated,28082,13,17002,60.54
2021-09-07,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,DosesAdministered,20285,56,21493,
2021-09-07,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,FullyVaccinated,20285,49,10750,52.99
2021-09-07,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,Vaccinated,20285,9,11711,57.73
2021-09-07,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,DosesAdministered,58402,117,59366,
2021-09-07,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,FullyVaccinated,58402,70,29810,51.04
2021-09-07,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,Vaccinated,58402,60,33274,56.97
2021-09-07,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,DosesAdministered,85760,199,80756,
2021-09-07,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,FullyVaccinated,85760,155,40264,46.95
2021-09-07,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,Vaccinated,85760,58,45229,52.74
2021-09-07,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,DosesAdministered,24473,61,24892,
2021-09-07,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,FullyVaccinated,24473,36,12307,50.29
2021-09-07,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,Vaccinated,24473,36,13675,55.88
2021-09-07,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,DosesAdministered,33116,120,33373,
2021-09-07,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,FullyVaccinated,33116,98,16719,50.49
2021-09-07,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,Vaccinated,33116,30,18775,56.69
2021-09-07,219,COVID-19,Eesti,233,"Saare maakond",0074,County,DosesAdministered,33032,108,34826,
2021-09-07,219,COVID-19,Eesti,233,"Saare maakond",0074,County,FullyVaccinated,33032,83,17428,52.76
2021-09-07,219,COVID-19,Eesti,233,"Saare maakond",0074,County,Vaccinated,33032,35,19324,58.5
2021-09-07,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,DosesAdministered,153912,484,173969,
2021-09-07,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,FullyVaccinated,153912,424,86554,56.24
2021-09-07,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,Vaccinated,153912,77,94387,61.33
2021-09-07,219,COVID-19,Eesti,233,"Valga maakond",0081,County,DosesAdministered,27962,71,25481,
2021-09-07,219,COVID-19,Eesti,233,"Valga maakond",0081,County,FullyVaccinated,27962,49,12899,46.13
2021-09-07,219,COVID-19,Eesti,233,"Valga maakond",0081,County,Vaccinated,27962,38,14334,51.26
2021-09-07,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,DosesAdministered,45877,38,48418,
2021-09-07,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,FullyVaccinated,45877,31,24599,53.62
2021-09-07,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,Vaccinated,45877,12,27219,59.33
2021-09-07,219,COVID-19,Eesti,233,"Võru maakond",0087,County,DosesAdministered,34898,91,32228,
2021-09-07,219,COVID-19,Eesti,233,"Võru maakond",0087,County,FullyVaccinated,34898,75,16006,45.87
2021-09-07,219,COVID-19,Eesti,233,"Võru maakond",0087,County,Vaccinated,34898,21,18210,52.18
2021-09-08,219,COVID-19,Eesti,233,,,County,DosesAdministered,3643,135,21347,
2021-09-08,219,COVID-19,Eesti,233,,,County,FullyVaccinated,3643,78,10590,290.69
2021-09-08,219,COVID-19,Eesti,233,,,County,Vaccinated,3643,68,14962,410.71
2021-09-08,219,COVID-19,Eesti,233,"Harju maakond",0037,County,DosesAdministered,609515,1631,569548,
2021-09-08,219,COVID-19,Eesti,233,"Harju maakond",0037,County,FullyVaccinated,609515,1235,290262,47.62
2021-09-08,219,COVID-19,Eesti,233,"Harju maakond",0037,County,Vaccinated,609515,627,326921,53.64
2021-09-08,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,DosesAdministered,9381,6,11914,
2021-09-08,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,FullyVaccinated,9381,4,5952,63.45
2021-09-08,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,Vaccinated,9381,4,6534,69.65
2021-09-08,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,DosesAdministered,131913,444,96626,
2021-09-08,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,FullyVaccinated,131913,333,49388,37.44
2021-09-08,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,Vaccinated,131913,156,57344,43.47
2021-09-08,219,COVID-19,Eesti,233,"Järva maakond",0052,County,DosesAdministered,29817,65,31324,
2021-09-08,219,COVID-19,Eesti,233,"Järva maakond",0052,County,FullyVaccinated,29817,36,15636,52.44
2021-09-08,219,COVID-19,Eesti,233,"Järva maakond",0052,County,Vaccinated,29817,33,17587,58.98
2021-09-08,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,DosesAdministered,28082,57,30842,
2021-09-08,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,FullyVaccinated,28082,42,15425,54.93
2021-09-08,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,Vaccinated,28082,20,17022,60.62
2021-09-08,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,DosesAdministered,20285,22,21515,
2021-09-08,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,FullyVaccinated,20285,15,10765,53.07
2021-09-08,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,Vaccinated,20285,10,11721,57.78
2021-09-08,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,DosesAdministered,58402,140,59506,
2021-09-08,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,FullyVaccinated,58402,121,29931,51.25
2021-09-08,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,Vaccinated,58402,30,33304,57.03
2021-09-08,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,DosesAdministered,85760,168,80924,
2021-09-08,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,FullyVaccinated,85760,146,40410,47.12
2021-09-08,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,Vaccinated,85760,26,45255,52.77
2021-09-08,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,DosesAdministered,24473,27,24919,
2021-09-08,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,FullyVaccinated,24473,21,12328,50.37
2021-09-08,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,Vaccinated,24473,7,13682,55.91
2021-09-08,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,DosesAdministered,33116,33,33406,
2021-09-08,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,FullyVaccinated,33116,24,16743,50.56
2021-09-08,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,Vaccinated,33116,18,18793,56.75
2021-09-08,219,COVID-19,Eesti,233,"Saare maakond",0074,County,DosesAdministered,33032,91,34917,
2021-09-08,219,COVID-19,Eesti,233,"Saare maakond",0074,County,FullyVaccinated,33032,78,17506,53
2021-09-08,219,COVID-19,Eesti,233,"Saare maakond",0074,County,Vaccinated,33032,17,19341,58.55
2021-09-08,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,DosesAdministered,153912,388,174357,
2021-09-08,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,FullyVaccinated,153912,335,86889,56.45
2021-09-08,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,Vaccinated,153912,68,94455,61.37
2021-09-08,219,COVID-19,Eesti,233,"Valga maakond",0081,County,DosesAdministered,27962,41,25522,
2021-09-08,219,COVID-19,Eesti,233,"Valga maakond",0081,County,FullyVaccinated,27962,26,12925,46.22
2021-09-08,219,COVID-19,Eesti,233,"Valga maakond",0081,County,Vaccinated,27962,15,14349,51.32
2021-09-08,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,DosesAdministered,45877,70,48488,
2021-09-08,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,FullyVaccinated,45877,40,24639,53.71
2021-09-08,219,COVID-19,Eesti,233,"Viljandi maakond",0084,County,Vaccinated,45877,39,27258,59.42
2021-09-08,219,COVID-19,Eesti,233,"Võru maakond",0087,County,DosesAdministered,34898,37,32265,
2021-09-08,219,COVID-19,Eesti,233,"Võru maakond",0087,County,FullyVaccinated,34898,29,16035,45.95
2021-09-08,219,COVID-19,Eesti,233,"Võru maakond",0087,County,Vaccinated,34898,12,18222,52.22
2021-09-09,219,COVID-19,Eesti,233,,,County,DosesAdministered,3643,144,21491,
2021-09-09,219,COVID-19,Eesti,233,,,County,FullyVaccinated,3643,65,10655,292.48
2021-09-09,219,COVID-19,Eesti,233,,,County,Vaccinated,3643,86,15048,413.07
2021-09-09,219,COVID-19,Eesti,233,"Harju maakond",0037,County,DosesAdministered,609515,1488,571036,
2021-09-09,219,COVID-19,Eesti,233,"Harju maakond",0037,County,FullyVaccinated,609515,1167,291429,47.81
2021-09-09,219,COVID-19,Eesti,233,"Harju maakond",0037,County,Vaccinated,609515,556,327477,53.73
2021-09-09,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,DosesAdministered,9381,24,11938,
2021-09-09,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,FullyVaccinated,9381,20,5972,63.66
2021-09-09,219,COVID-19,Eesti,233,"Hiiu maakond",0039,County,Vaccinated,9381,5,6539,69.7
2021-09-09,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,DosesAdministered,131913,302,96928,
2021-09-09,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,FullyVaccinated,131913,216,49604,37.6
2021-09-09,219,COVID-19,Eesti,233,"Ida-Viru maakond",0045,County,Vaccinated,131913,133,57477,43.57
2021-09-09,219,COVID-19,Eesti,233,"Järva maakond",0052,County,DosesAdministered,29817,54,31378,
2021-09-09,219,COVID-19,Eesti,233,"Järva maakond",0052,County,FullyVaccinated,29817,36,15672,52.56
2021-09-09,219,COVID-19,Eesti,233,"Järva maakond",0052,County,Vaccinated,29817,20,17607,59.05
2021-09-09,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,DosesAdministered,28082,59,30901,
2021-09-09,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,FullyVaccinated,28082,40,15465,55.07
2021-09-09,219,COVID-19,Eesti,233,"Jõgeva maakond",0050,County,Vaccinated,28082,27,17049,60.71
2021-09-09,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,DosesAdministered,20285,25,21540,
2021-09-09,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,FullyVaccinated,20285,20,10785,53.17
2021-09-09,219,COVID-19,Eesti,233,"Lääne maakond",0056,County,Vaccinated,20285,6,11727,57.81
2021-09-09,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,DosesAdministered,58402,225,59731,
2021-09-09,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,FullyVaccinated,58402,169,30100,51.54
2021-09-09,219,COVID-19,Eesti,233,"Lääne-Viru maakond",0060,County,Vaccinated,58402,78,33382,57.16
2021-09-09,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,DosesAdministered,85760,113,81037,
2021-09-09,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,FullyVaccinated,85760,88,40498,47.22
2021-09-09,219,COVID-19,Eesti,233,"Pärnu maakond",0068,County,Vaccinated,85760,27,45282,52.8
2021-09-09,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,DosesAdministered,24473,35,24954,
2021-09-09,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,FullyVaccinated,24473,27,12355,50.48
2021-09-09,219,COVID-19,Eesti,233,"Põlva maakond",0064,County,Vaccinated,24473,10,13692,55.95
2021-09-09,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,DosesAdministered,33116,146,33552,
2021-09-09,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,FullyVaccinated,33116,127,16870,50.94
2021-09-09,219,COVID-19,Eesti,233,"Rapla maakond",0071,County,Vaccinated,33116,28,18821,56.83
2021-09-09,219,COVID-19,Eesti,233,"Saare maakond",0074,County,DosesAdministered,33032,111,35028,
2021-09-09,219,COVID-19,Eesti,233,"Saare maakond",0074,County,FullyVaccinated,33032,98,17604,53.29
2021-09-09,219,COVID-19,Eesti,233,"Saare maakond",0074,County,Vaccinated,33032,24,19365,58.62
2021-09-09,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,DosesAdministered,153912,293,174650,
2021-09-09,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,FullyVaccinated,153912,232,87121,56.6
2021-09-09,219,COVID-19,Eesti,233,"Tartu maakond",0079,County,Vaccinated,153912,69,94524,61.41
2021-09-09,219,COVID-19,Eesti,233,"Valga maakond",0081,County,DosesAdministered,27962,40,25562,
2021-09-09,219,COVID-19,Eesti,233,"Valga maakond",0081,County,FullyVaccinated,27962,20,12945,46.29
2021-09-09,219,COVID-19,Eesti,233,"Valga maakond",0081,County,Vaccinated,27962,22,14371,51.39
